Tag,Time,Date,Action,Source
1302000139,1441911498.751761,2015-09-10 11:58:18.754063,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911503.260761,2015-09-10 11:58:23.263258,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911509.290924,2015-09-10 11:58:29.293478,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911515.914947,2015-09-10 11:58:35.917518,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911527.921072,2015-09-10 11:58:47.922833,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911535.388594,2015-09-10 11:58:55.391085,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911542.201,2015-09-10 11:59:02.203349,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911542.870584,2015-09-10 11:59:02.872413,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911549.006778,2015-09-10 11:59:09.009340,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911551.544761,2015-09-10 11:59:11.547115,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911558.199586,2015-09-10 11:59:18.202113,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911560.571571,2015-09-10 11:59:20.574091,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911566.408479,2015-09-10 11:59:26.410814,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911575.331855,2015-09-10 11:59:35.334371,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911581.492292,2015-09-10 11:59:41.494856,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911584.584097,2015-09-10 11:59:44.586706,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911589.89306,2015-09-10 11:59:49.895424,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911591.831158,2015-09-10 11:59:51.833413,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911597.480932,2015-09-10 11:59:57.483279,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911598.870117,2015-09-10 11:59:58.872342,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911605.452825,2015-09-10 12:00:05.455383,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911606.822539,2015-09-10 12:00:06.824766,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911612.715293,2015-09-10 12:00:12.717781,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911615.234914,2015-09-10 12:00:15.237317,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911616.221072,2015-09-10 12:00:16.222887,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911616.879847,2015-09-10 12:00:16.881777,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
